,title,pct_n_affected,total_cost
12355,"(1, 2, 1, 2, 2, 1, 1, 2, 1)",12.6756828427,1353281.7
12356,"(1, 2, 1, 2, 2, 1, 1, 2, 2)",12.4767966057,1370583.33333
12357,"(1, 2, 1, 2, 2, 1, 2, 0, 0)",14.4523998939,1325953.7
12358,"(1, 2, 1, 2, 2, 1, 2, 0, 1)",13.8424821002,1335143.83333
12359,"(1, 2, 1, 2, 2, 1, 2, 0, 2)",13.6435958632,1352445.46667
12360,"(1, 2, 1, 2, 2, 1, 2, 1, 0)",12.4237602758,1316539.86667
12361,"(1, 2, 1, 2, 2, 1, 2, 1, 1)",11.8138424821,1325730.0
12362,"(1, 2, 1, 2, 2, 1, 2, 1, 2)",11.614956245,1343031.63333
12363,"(1, 2, 1, 2, 2, 1, 2, 2, 0)",12.0127287192,1345478.03333
12364,"(1, 2, 1, 2, 2, 1, 2, 2, 1)",11.4028109255,1354668.16667
12365,"(1, 2, 1, 2, 2, 1, 2, 2, 2)",11.2039246884,1371969.8
12366,"(1, 2, 1, 2, 2, 2, 0, 0, 0)",17.1837708831,1363207.36667
12367,"(1, 2, 1, 2, 2, 2, 0, 0, 1)",16.5738530894,1372397.5
12368,"(1, 2, 1, 2, 2, 2, 0, 0, 2)",16.3749668523,1389699.13333
12369,"(1, 2, 1, 2, 2, 2, 0, 1, 0)",15.1551312649,1353793.53333
12370,"(1, 2, 1, 2, 2, 2, 0, 1, 1)",14.5452134712,1362983.66667
12371,"(1, 2, 1, 2, 2, 2, 0, 1, 2)",14.3463272342,1380285.3
12372,"(1, 2, 1, 2, 2, 2, 0, 2, 0)",14.7440997083,1382731.7
12373,"(1, 2, 1, 2, 2, 2, 0, 2, 1)",14.1341819146,1391921.83333
12374,"(1, 2, 1, 2, 2, 2, 0, 2, 2)",13.9352956775,1409223.46667
12375,"(1, 2, 1, 2, 2, 2, 1, 0, 0)",15.7252718112,1348343.16667
12376,"(1, 2, 1, 2, 2, 2, 1, 0, 1)",15.1153540175,1357533.3
12377,"(1, 2, 1, 2, 2, 2, 1, 0, 2)",14.9164677804,1374834.93333
12378,"(1, 2, 1, 2, 2, 2, 1, 1, 0)",13.6966321931,1338929.33333
12379,"(1, 2, 1, 2, 2, 2, 1, 1, 1)",13.0867143994,1348119.46667
12380,"(1, 2, 1, 2, 2, 2, 1, 1, 2)",12.8878281623,1365421.1
12381,"(1, 2, 1, 2, 2, 2, 1, 2, 0)",13.2856006364,1367867.5
12382,"(1, 2, 1, 2, 2, 2, 1, 2, 1)",12.6756828427,1377057.63333
12383,"(1, 2, 1, 2, 2, 2, 1, 2, 2)",12.4767966057,1394359.26667
12384,"(1, 2, 1, 2, 2, 2, 2, 0, 0)",14.4523998939,1349729.63333
12385,"(1, 2, 1, 2, 2, 2, 2, 0, 1)",13.8424821002,1358919.76667
12386,"(1, 2, 1, 2, 2, 2, 2, 0, 2)",13.6435958632,1376221.4
12387,"(1, 2, 1, 2, 2, 2, 2, 1, 0)",12.4237602758,1340315.8
12388,"(1, 2, 1, 2, 2, 2, 2, 1, 1)",11.8138424821,1349505.93333
12389,"(1, 2, 1, 2, 2, 2, 2, 1, 2)",11.614956245,1366807.56667
12390,"(1, 2, 1, 2, 2, 2, 2, 2, 0)",12.0127287192,1369253.96667
12391,"(1, 2, 1, 2, 2, 2, 2, 2, 1)",11.4028109255,1378444.1
12392,"(1, 2, 1, 2, 2, 2, 2, 2, 2)",11.2039246884,1395745.73333
12393,"(1, 2, 2, 0, 0, 0, 0, 0, 0)",22.5934765314,895438.4
12394,"(1, 2, 2, 0, 0, 0, 0, 0, 1)",21.9835587377,904628.533333
12395,"(1, 2, 2, 0, 0, 0, 0, 0, 2)",21.7846725007,921930.166667
12396,"(1, 2, 2, 0, 0, 0, 0, 1, 0)",20.5648369133,886024.566667
12397,"(1, 2, 2, 0, 0, 0, 0, 1, 1)",19.9549191196,895214.7
12398,"(1, 2, 2, 0, 0, 0, 0, 1, 2)",19.7560328825,912516.333333
12399,"(1, 2, 2, 0, 0, 0, 0, 2, 0)",20.1538053567,914962.733333
12400,"(1, 2, 2, 0, 0, 0, 0, 2, 1)",19.543887563,924152.866667
12401,"(1, 2, 2, 0, 0, 0, 0, 2, 2)",19.3450013259,941454.5
12402,"(1, 2, 2, 0, 0, 0, 1, 0, 0)",21.1349774596,880574.2
12403,"(1, 2, 2, 0, 0, 0, 1, 0, 1)",20.5250596659,889764.333333
12404,"(1, 2, 2, 0, 0, 0, 1, 0, 2)",20.3261734288,907065.966667
12405,"(1, 2, 2, 0, 0, 0, 1, 1, 0)",19.1063378414,871160.366667
12406,"(1, 2, 2, 0, 0, 0, 1, 1, 1)",18.4964200477,880350.5
12407,"(1, 2, 2, 0, 0, 0, 1, 1, 2)",18.2975338107,897652.133333
12408,"(1, 2, 2, 0, 0, 0, 1, 2, 0)",18.6953062848,900098.533333
12409,"(1, 2, 2, 0, 0, 0, 1, 2, 1)",18.0853884911,909288.666667
12410,"(1, 2, 2, 0, 0, 0, 1, 2, 2)",17.886502254,926590.3
12411,"(1, 2, 2, 0, 0, 0, 2, 0, 0)",19.8621055423,881960.666667
12412,"(1, 2, 2, 0, 0, 0, 2, 0, 1)",19.2521877486,891150.8
12413,"(1, 2, 2, 0, 0, 0, 2, 0, 2)",19.0533015115,908452.433333
12414,"(1, 2, 2, 0, 0, 0, 2, 1, 0)",17.8334659242,872546.833333
12415,"(1, 2, 2, 0, 0, 0, 2, 1, 1)",17.2235481305,881736.966667
12416,"(1, 2, 2, 0, 0, 0, 2, 1, 2)",17.0246618934,899038.6
12417,"(1, 2, 2, 0, 0, 0, 2, 2, 0)",17.4224343675,901485.0
12418,"(1, 2, 2, 0, 0, 0, 2, 2, 1)",16.8125165739,910675.133333
12419,"(1, 2, 2, 0, 0, 0, 2, 2, 2)",16.6136303368,927976.766667
12420,"(1, 2, 2, 0, 0, 1, 0, 0, 0)",22.5934765314,919214.333333
12421,"(1, 2, 2, 0, 0, 1, 0, 0, 1)",21.9835587377,928404.466667
12422,"(1, 2, 2, 0, 0, 1, 0, 0, 2)",21.7846725007,945706.1
12423,"(1, 2, 2, 0, 0, 1, 0, 1, 0)",20.5648369133,909800.5
12424,"(1, 2, 2, 0, 0, 1, 0, 1, 1)",19.9549191196,918990.633333
12425,"(1, 2, 2, 0, 0, 1, 0, 1, 2)",19.7560328825,936292.266667
12426,"(1, 2, 2, 0, 0, 1, 0, 2, 0)",20.1538053567,938738.666667
12427,"(1, 2, 2, 0, 0, 1, 0, 2, 1)",19.543887563,947928.8
12428,"(1, 2, 2, 0, 0, 1, 0, 2, 2)",19.3450013259,965230.433333
12429,"(1, 2, 2, 0, 0, 1, 1, 0, 0)",21.1349774596,904350.133333
12430,"(1, 2, 2, 0, 0, 1, 1, 0, 1)",20.5250596659,913540.266667
12431,"(1, 2, 2, 0, 0, 1, 1, 0, 2)",20.3261734288,930841.9
12432,"(1, 2, 2, 0, 0, 1, 1, 1, 0)",19.1063378414,894936.3
12433,"(1, 2, 2, 0, 0, 1, 1, 1, 1)",18.4964200477,904126.433333
12434,"(1, 2, 2, 0, 0, 1, 1, 1, 2)",18.2975338107,921428.066667
12435,"(1, 2, 2, 0, 0, 1, 1, 2, 0)",18.6953062848,923874.466667
12436,"(1, 2, 2, 0, 0, 1, 1, 2, 1)",18.0853884911,933064.6
12437,"(1, 2, 2, 0, 0, 1, 1, 2, 2)",17.886502254,950366.233333
12438,"(1, 2, 2, 0, 0, 1, 2, 0, 0)",19.8621055423,905736.6
12439,"(1, 2, 2, 0, 0, 1, 2, 0, 1)",19.2521877486,914926.733333
12440,"(1, 2, 2, 0, 0, 1, 2, 0, 2)",19.0533015115,932228.366667
12441,"(1, 2, 2, 0, 0, 1, 2, 1, 0)",17.8334659242,896322.766667
12442,"(1, 2, 2, 0, 0, 1, 2, 1, 1)",17.2235481305,905512.9
12443,"(1, 2, 2, 0, 0, 1, 2, 1, 2)",17.0246618934,922814.533333
12444,"(1, 2, 2, 0, 0, 1, 2, 2, 0)",17.4224343675,925260.933333
12445,"(1, 2, 2, 0, 0, 1, 2, 2, 1)",16.8125165739,934451.066667
12446,"(1, 2, 2, 0, 0, 1, 2, 2, 2)",16.6136303368,951752.7
12447,"(1, 2, 2, 0, 0, 2, 0, 0, 0)",22.5934765314,942990.266667
12448,"(1, 2, 2, 0, 0, 2, 0, 0, 1)",21.9835587377,952180.4
12449,"(1, 2, 2, 0, 0, 2, 0, 0, 2)",21.7846725007,969482.033333
12450,"(1, 2, 2, 0, 0, 2, 0, 1, 0)",20.5648369133,933576.433333
12451,"(1, 2, 2, 0, 0, 2, 0, 1, 1)",19.9549191196,942766.566667
12452,"(1, 2, 2, 0, 0, 2, 0, 1, 2)",19.7560328825,960068.2
12453,"(1, 2, 2, 0, 0, 2, 0, 2, 0)",20.1538053567,962514.6
12454,"(1, 2, 2, 0, 0, 2, 0, 2, 1)",19.543887563,971704.733333
12455,"(1, 2, 2, 0, 0, 2, 0, 2, 2)",19.3450013259,989006.366667
12456,"(1, 2, 2, 0, 0, 2, 1, 0, 0)",21.1349774596,928126.066667
12457,"(1, 2, 2, 0, 0, 2, 1, 0, 1)",20.5250596659,937316.2
12458,"(1, 2, 2, 0, 0, 2, 1, 0, 2)",20.3261734288,954617.833333
12459,"(1, 2, 2, 0, 0, 2, 1, 1, 0)",19.1063378414,918712.233333
12460,"(1, 2, 2, 0, 0, 2, 1, 1, 1)",18.4964200477,927902.366667
12461,"(1, 2, 2, 0, 0, 2, 1, 1, 2)",18.2975338107,945204.0
12462,"(1, 2, 2, 0, 0, 2, 1, 2, 0)",18.6953062848,947650.4
12463,"(1, 2, 2, 0, 0, 2, 1, 2, 1)",18.0853884911,956840.533333
12464,"(1, 2, 2, 0, 0, 2, 1, 2, 2)",17.886502254,974142.166667
12465,"(1, 2, 2, 0, 0, 2, 2, 0, 0)",19.8621055423,929512.533333
12466,"(1, 2, 2, 0, 0, 2, 2, 0, 1)",19.2521877486,938702.666667
12467,"(1, 2, 2, 0, 0, 2, 2, 0, 2)",19.0533015115,956004.3
12468,"(1, 2, 2, 0, 0, 2, 2, 1, 0)",17.8334659242,920098.7
12469,"(1, 2, 2, 0, 0, 2, 2, 1, 1)",17.2235481305,929288.833333
12470,"(1, 2, 2, 0, 0, 2, 2, 1, 2)",17.0246618934,946590.466667
12471,"(1, 2, 2, 0, 0, 2, 2, 2, 0)",17.4224343675,949036.866667
12472,"(1, 2, 2, 0, 0, 2, 2, 2, 1)",16.8125165739,958227.0
12473,"(1, 2, 2, 0, 0, 2, 2, 2, 2)",16.6136303368,975528.633333
12474,"(1, 2, 2, 0, 1, 0, 0, 0, 0)",22.5934765314,1064894.83333
12475,"(1, 2, 2, 0, 1, 0, 0, 0, 1)",21.9835587377,1074084.96667
12476,"(1, 2, 2, 0, 1, 0, 0, 0, 2)",21.7846725007,1091386.6
12477,"(1, 2, 2, 0, 1, 0, 0, 1, 0)",20.5648369133,1055481.0
12478,"(1, 2, 2, 0, 1, 0, 0, 1, 1)",19.9549191196,1064671.13333
12479,"(1, 2, 2, 0, 1, 0, 0, 1, 2)",19.7560328825,1081972.76667
12480,"(1, 2, 2, 0, 1, 0, 0, 2, 0)",20.1538053567,1084419.16667
12481,"(1, 2, 2, 0, 1, 0, 0, 2, 1)",19.543887563,1093609.3
12482,"(1, 2, 2, 0, 1, 0, 0, 2, 2)",19.3450013259,1110910.93333
12483,"(1, 2, 2, 0, 1, 0, 1, 0, 0)",21.1349774596,1050030.63333
12484,"(1, 2, 2, 0, 1, 0, 1, 0, 1)",20.5250596659,1059220.76667
12485,"(1, 2, 2, 0, 1, 0, 1, 0, 2)",20.3261734288,1076522.4
12486,"(1, 2, 2, 0, 1, 0, 1, 1, 0)",19.1063378414,1040616.8
12487,"(1, 2, 2, 0, 1, 0, 1, 1, 1)",18.4964200477,1049806.93333
12488,"(1, 2, 2, 0, 1, 0, 1, 1, 2)",18.2975338107,1067108.56667
12489,"(1, 2, 2, 0, 1, 0, 1, 2, 0)",18.6953062848,1069554.96667
12490,"(1, 2, 2, 0, 1, 0, 1, 2, 1)",18.0853884911,1078745.1
12491,"(1, 2, 2, 0, 1, 0, 1, 2, 2)",17.886502254,1096046.73333
12492,"(1, 2, 2, 0, 1, 0, 2, 0, 0)",19.8621055423,1051417.1
12493,"(1, 2, 2, 0, 1, 0, 2, 0, 1)",19.2521877486,1060607.23333
12494,"(1, 2, 2, 0, 1, 0, 2, 0, 2)",19.0533015115,1077908.86667
12495,"(1, 2, 2, 0, 1, 0, 2, 1, 0)",17.8334659242,1042003.26667
12496,"(1, 2, 2, 0, 1, 0, 2, 1, 1)",17.2235481305,1051193.4
12497,"(1, 2, 2, 0, 1, 0, 2, 1, 2)",17.0246618934,1068495.03333
12498,"(1, 2, 2, 0, 1, 0, 2, 2, 0)",17.4224343675,1070941.43333
12499,"(1, 2, 2, 0, 1, 0, 2, 2, 1)",16.8125165739,1080131.56667
12500,"(1, 2, 2, 0, 1, 0, 2, 2, 2)",16.6136303368,1097433.2
12501,"(1, 2, 2, 0, 1, 1, 0, 0, 0)",22.5934765314,1088670.76667
12502,"(1, 2, 2, 0, 1, 1, 0, 0, 1)",21.9835587377,1097860.9
12503,"(1, 2, 2, 0, 1, 1, 0, 0, 2)",21.7846725007,1115162.53333
12504,"(1, 2, 2, 0, 1, 1, 0, 1, 0)",20.5648369133,1079256.93333
12505,"(1, 2, 2, 0, 1, 1, 0, 1, 1)",19.9549191196,1088447.06667
12506,"(1, 2, 2, 0, 1, 1, 0, 1, 2)",19.7560328825,1105748.7
12507,"(1, 2, 2, 0, 1, 1, 0, 2, 0)",20.1538053567,1108195.1
12508,"(1, 2, 2, 0, 1, 1, 0, 2, 1)",19.543887563,1117385.23333
12509,"(1, 2, 2, 0, 1, 1, 0, 2, 2)",19.3450013259,1134686.86667
12510,"(1, 2, 2, 0, 1, 1, 1, 0, 0)",21.1349774596,1073806.56667
12511,"(1, 2, 2, 0, 1, 1, 1, 0, 1)",20.5250596659,1082996.7
12512,"(1, 2, 2, 0, 1, 1, 1, 0, 2)",20.3261734288,1100298.33333
12513,"(1, 2, 2, 0, 1, 1, 1, 1, 0)",19.1063378414,1064392.73333
12514,"(1, 2, 2, 0, 1, 1, 1, 1, 1)",18.4964200477,1073582.86667
12515,"(1, 2, 2, 0, 1, 1, 1, 1, 2)",18.2975338107,1090884.5
12516,"(1, 2, 2, 0, 1, 1, 1, 2, 0)",18.6953062848,1093330.9
12517,"(1, 2, 2, 0, 1, 1, 1, 2, 1)",18.0853884911,1102521.03333
12518,"(1, 2, 2, 0, 1, 1, 1, 2, 2)",17.886502254,1119822.66667
12519,"(1, 2, 2, 0, 1, 1, 2, 0, 0)",19.8621055423,1075193.03333
12520,"(1, 2, 2, 0, 1, 1, 2, 0, 1)",19.2521877486,1084383.16667
12521,"(1, 2, 2, 0, 1, 1, 2, 0, 2)",19.0533015115,1101684.8
12522,"(1, 2, 2, 0, 1, 1, 2, 1, 0)",17.8334659242,1065779.2
12523,"(1, 2, 2, 0, 1, 1, 2, 1, 1)",17.2235481305,1074969.33333
12524,"(1, 2, 2, 0, 1, 1, 2, 1, 2)",17.0246618934,1092270.96667
12525,"(1, 2, 2, 0, 1, 1, 2, 2, 0)",17.4224343675,1094717.36667
12526,"(1, 2, 2, 0, 1, 1, 2, 2, 1)",16.8125165739,1103907.5
12527,"(1, 2, 2, 0, 1, 1, 2, 2, 2)",16.6136303368,1121209.13333
12528,"(1, 2, 2, 0, 1, 2, 0, 0, 0)",22.5934765314,1112446.7
12529,"(1, 2, 2, 0, 1, 2, 0, 0, 1)",21.9835587377,1121636.83333
12530,"(1, 2, 2, 0, 1, 2, 0, 0, 2)",21.7846725007,1138938.46667
12531,"(1, 2, 2, 0, 1, 2, 0, 1, 0)",20.5648369133,1103032.86667
12532,"(1, 2, 2, 0, 1, 2, 0, 1, 1)",19.9549191196,1112223.0
12533,"(1, 2, 2, 0, 1, 2, 0, 1, 2)",19.7560328825,1129524.63333
12534,"(1, 2, 2, 0, 1, 2, 0, 2, 0)",20.1538053567,1131971.03333
12535,"(1, 2, 2, 0, 1, 2, 0, 2, 1)",19.543887563,1141161.16667
12536,"(1, 2, 2, 0, 1, 2, 0, 2, 2)",19.3450013259,1158462.8
12537,"(1, 2, 2, 0, 1, 2, 1, 0, 0)",21.1349774596,1097582.5
12538,"(1, 2, 2, 0, 1, 2, 1, 0, 1)",20.5250596659,1106772.63333
12539,"(1, 2, 2, 0, 1, 2, 1, 0, 2)",20.3261734288,1124074.26667
12540,"(1, 2, 2, 0, 1, 2, 1, 1, 0)",19.1063378414,1088168.66667
12541,"(1, 2, 2, 0, 1, 2, 1, 1, 1)",18.4964200477,1097358.8
12542,"(1, 2, 2, 0, 1, 2, 1, 1, 2)",18.2975338107,1114660.43333
12543,"(1, 2, 2, 0, 1, 2, 1, 2, 0)",18.6953062848,1117106.83333
12544,"(1, 2, 2, 0, 1, 2, 1, 2, 1)",18.0853884911,1126296.96667
12545,"(1, 2, 2, 0, 1, 2, 1, 2, 2)",17.886502254,1143598.6
12546,"(1, 2, 2, 0, 1, 2, 2, 0, 0)",19.8621055423,1098968.96667
12547,"(1, 2, 2, 0, 1, 2, 2, 0, 1)",19.2521877486,1108159.1
12548,"(1, 2, 2, 0, 1, 2, 2, 0, 2)",19.0533015115,1125460.73333
12549,"(1, 2, 2, 0, 1, 2, 2, 1, 0)",17.8334659242,1089555.13333
12550,"(1, 2, 2, 0, 1, 2, 2, 1, 1)",17.2235481305,1098745.26667
12551,"(1, 2, 2, 0, 1, 2, 2, 1, 2)",17.0246618934,1116046.9
12552,"(1, 2, 2, 0, 1, 2, 2, 2, 0)",17.4224343675,1118493.3
12553,"(1, 2, 2, 0, 1, 2, 2, 2, 1)",16.8125165739,1127683.43333
12554,"(1, 2, 2, 0, 1, 2, 2, 2, 2)",16.6136303368,1144985.06667
12555,"(1, 2, 2, 0, 2, 0, 0, 0, 0)",22.5934765314,1234351.26667
12556,"(1, 2, 2, 0, 2, 0, 0, 0, 1)",21.9835587377,1243541.4
12557,"(1, 2, 2, 0, 2, 0, 0, 0, 2)",21.7846725007,1260843.03333
12558,"(1, 2, 2, 0, 2, 0, 0, 1, 0)",20.5648369133,1224937.43333
12559,"(1, 2, 2, 0, 2, 0, 0, 1, 1)",19.9549191196,1234127.56667
12560,"(1, 2, 2, 0, 2, 0, 0, 1, 2)",19.7560328825,1251429.2
12561,"(1, 2, 2, 0, 2, 0, 0, 2, 0)",20.1538053567,1253875.6
12562,"(1, 2, 2, 0, 2, 0, 0, 2, 1)",19.543887563,1263065.73333
12563,"(1, 2, 2, 0, 2, 0, 0, 2, 2)",19.3450013259,1280367.36667
12564,"(1, 2, 2, 0, 2, 0, 1, 0, 0)",21.1349774596,1219487.06667
12565,"(1, 2, 2, 0, 2, 0, 1, 0, 1)",20.5250596659,1228677.2
12566,"(1, 2, 2, 0, 2, 0, 1, 0, 2)",20.3261734288,1245978.83333
12567,"(1, 2, 2, 0, 2, 0, 1, 1, 0)",19.1063378414,1210073.23333
12568,"(1, 2, 2, 0, 2, 0, 1, 1, 1)",18.4964200477,1219263.36667
12569,"(1, 2, 2, 0, 2, 0, 1, 1, 2)",18.2975338107,1236565.0
12570,"(1, 2, 2, 0, 2, 0, 1, 2, 0)",18.6953062848,1239011.4
12571,"(1, 2, 2, 0, 2, 0, 1, 2, 1)",18.0853884911,1248201.53333
12572,"(1, 2, 2, 0, 2, 0, 1, 2, 2)",17.886502254,1265503.16667
12573,"(1, 2, 2, 0, 2, 0, 2, 0, 0)",19.8621055423,1220873.53333
12574,"(1, 2, 2, 0, 2, 0, 2, 0, 1)",19.2521877486,1230063.66667
12575,"(1, 2, 2, 0, 2, 0, 2, 0, 2)",19.0533015115,1247365.3
12576,"(1, 2, 2, 0, 2, 0, 2, 1, 0)",17.8334659242,1211459.7
12577,"(1, 2, 2, 0, 2, 0, 2, 1, 1)",17.2235481305,1220649.83333
12578,"(1, 2, 2, 0, 2, 0, 2, 1, 2)",17.0246618934,1237951.46667
12579,"(1, 2, 2, 0, 2, 0, 2, 2, 0)",17.4224343675,1240397.86667
12580,"(1, 2, 2, 0, 2, 0, 2, 2, 1)",16.8125165739,1249588.0
12581,"(1, 2, 2, 0, 2, 0, 2, 2, 2)",16.6136303368,1266889.63333
12582,"(1, 2, 2, 0, 2, 1, 0, 0, 0)",22.5934765314,1258127.2
12583,"(1, 2, 2, 0, 2, 1, 0, 0, 1)",21.9835587377,1267317.33333
12584,"(1, 2, 2, 0, 2, 1, 0, 0, 2)",21.7846725007,1284618.96667
12585,"(1, 2, 2, 0, 2, 1, 0, 1, 0)",20.5648369133,1248713.36667
12586,"(1, 2, 2, 0, 2, 1, 0, 1, 1)",19.9549191196,1257903.5
12587,"(1, 2, 2, 0, 2, 1, 0, 1, 2)",19.7560328825,1275205.13333
12588,"(1, 2, 2, 0, 2, 1, 0, 2, 0)",20.1538053567,1277651.53333
12589,"(1, 2, 2, 0, 2, 1, 0, 2, 1)",19.543887563,1286841.66667
12590,"(1, 2, 2, 0, 2, 1, 0, 2, 2)",19.3450013259,1304143.3
12591,"(1, 2, 2, 0, 2, 1, 1, 0, 0)",21.1349774596,1243263.0
12592,"(1, 2, 2, 0, 2, 1, 1, 0, 1)",20.5250596659,1252453.13333
12593,"(1, 2, 2, 0, 2, 1, 1, 0, 2)",20.3261734288,1269754.76667
12594,"(1, 2, 2, 0, 2, 1, 1, 1, 0)",19.1063378414,1233849.16667
12595,"(1, 2, 2, 0, 2, 1, 1, 1, 1)",18.4964200477,1243039.3
12596,"(1, 2, 2, 0, 2, 1, 1, 1, 2)",18.2975338107,1260340.93333
12597,"(1, 2, 2, 0, 2, 1, 1, 2, 0)",18.6953062848,1262787.33333
12598,"(1, 2, 2, 0, 2, 1, 1, 2, 1)",18.0853884911,1271977.46667
12599,"(1, 2, 2, 0, 2, 1, 1, 2, 2)",17.886502254,1289279.1
12600,"(1, 2, 2, 0, 2, 1, 2, 0, 0)",19.8621055423,1244649.46667
12601,"(1, 2, 2, 0, 2, 1, 2, 0, 1)",19.2521877486,1253839.6
12602,"(1, 2, 2, 0, 2, 1, 2, 0, 2)",19.0533015115,1271141.23333
12603,"(1, 2, 2, 0, 2, 1, 2, 1, 0)",17.8334659242,1235235.63333
12604,"(1, 2, 2, 0, 2, 1, 2, 1, 1)",17.2235481305,1244425.76667
12605,"(1, 2, 2, 0, 2, 1, 2, 1, 2)",17.0246618934,1261727.4
12606,"(1, 2, 2, 0, 2, 1, 2, 2, 0)",17.4224343675,1264173.8
12607,"(1, 2, 2, 0, 2, 1, 2, 2, 1)",16.8125165739,1273363.93333
12608,"(1, 2, 2, 0, 2, 1, 2, 2, 2)",16.6136303368,1290665.56667
12609,"(1, 2, 2, 0, 2, 2, 0, 0, 0)",22.5934765314,1281903.13333
12610,"(1, 2, 2, 0, 2, 2, 0, 0, 1)",21.9835587377,1291093.26667
12611,"(1, 2, 2, 0, 2, 2, 0, 0, 2)",21.7846725007,1308394.9
12612,"(1, 2, 2, 0, 2, 2, 0, 1, 0)",20.5648369133,1272489.3
12613,"(1, 2, 2, 0, 2, 2, 0, 1, 1)",19.9549191196,1281679.43333
12614,"(1, 2, 2, 0, 2, 2, 0, 1, 2)",19.7560328825,1298981.06667
12615,"(1, 2, 2, 0, 2, 2, 0, 2, 0)",20.1538053567,1301427.46667
12616,"(1, 2, 2, 0, 2, 2, 0, 2, 1)",19.543887563,1310617.6
12617,"(1, 2, 2, 0, 2, 2, 0, 2, 2)",19.3450013259,1327919.23333
12618,"(1, 2, 2, 0, 2, 2, 1, 0, 0)",21.1349774596,1267038.93333
12619,"(1, 2, 2, 0, 2, 2, 1, 0, 1)",20.5250596659,1276229.06667
12620,"(1, 2, 2, 0, 2, 2, 1, 0, 2)",20.3261734288,1293530.7
12621,"(1, 2, 2, 0, 2, 2, 1, 1, 0)",19.1063378414,1257625.1
12622,"(1, 2, 2, 0, 2, 2, 1, 1, 1)",18.4964200477,1266815.23333
12623,"(1, 2, 2, 0, 2, 2, 1, 1, 2)",18.2975338107,1284116.86667
12624,"(1, 2, 2, 0, 2, 2, 1, 2, 0)",18.6953062848,1286563.26667
12625,"(1, 2, 2, 0, 2, 2, 1, 2, 1)",18.0853884911,1295753.4
12626,"(1, 2, 2, 0, 2, 2, 1, 2, 2)",17.886502254,1313055.03333
12627,"(1, 2, 2, 0, 2, 2, 2, 0, 0)",19.8621055423,1268425.4
12628,"(1, 2, 2, 0, 2, 2, 2, 0, 1)",19.2521877486,1277615.53333
12629,"(1, 2, 2, 0, 2, 2, 2, 0, 2)",19.0533015115,1294917.16667
12630,"(1, 2, 2, 0, 2, 2, 2, 1, 0)",17.8334659242,1259011.56667
12631,"(1, 2, 2, 0, 2, 2, 2, 1, 1)",17.2235481305,1268201.7
12632,"(1, 2, 2, 0, 2, 2, 2, 1, 2)",17.0246618934,1285503.33333
12633,"(1, 2, 2, 0, 2, 2, 2, 2, 0)",17.4224343675,1287949.73333
12634,"(1, 2, 2, 0, 2, 2, 2, 2, 1)",16.8125165739,1297139.86667
12635,"(1, 2, 2, 0, 2, 2, 2, 2, 2)",16.6136303368,1314441.5
12636,"(1, 2, 2, 1, 0, 0, 0, 0, 0)",21.400159109,929763.033333
12637,"(1, 2, 2, 1, 0, 0, 0, 0, 1)",20.7902413153,938953.166667
12638,"(1, 2, 2, 1, 0, 0, 0, 0, 2)",20.5913550782,956254.8
12639,"(1, 2, 2, 1, 0, 0, 0, 1, 0)",19.3715194909,920349.2
12640,"(1, 2, 2, 1, 0, 0, 0, 1, 1)",18.7616016972,929539.333333
12641,"(1, 2, 2, 1, 0, 0, 0, 1, 2)",18.5627154601,946840.966667
12642,"(1, 2, 2, 1, 0, 0, 0, 2, 0)",18.9604879342,949287.366667
12643,"(1, 2, 2, 1, 0, 0, 0, 2, 1)",18.3505701405,958477.5
12644,"(1, 2, 2, 1, 0, 0, 0, 2, 2)",18.1516839035,975779.133333
12645,"(1, 2, 2, 1, 0, 0, 1, 0, 0)",19.9416600371,914898.833333
12646,"(1, 2, 2, 1, 0, 0, 1, 0, 1)",19.3317422434,924088.966667
12647,"(1, 2, 2, 1, 0, 0, 1, 0, 2)",19.1328560064,941390.6
12648,"(1, 2, 2, 1, 0, 0, 1, 1, 0)",17.913020419,905485.0
12649,"(1, 2, 2, 1, 0, 0, 1, 1, 1)",17.3031026253,914675.133333
12650,"(1, 2, 2, 1, 0, 0, 1, 1, 2)",17.1042163882,931976.766667
12651,"(1, 2, 2, 1, 0, 0, 1, 2, 0)",17.5019888624,934423.166667
12652,"(1, 2, 2, 1, 0, 0, 1, 2, 1)",16.8920710687,943613.3
12653,"(1, 2, 2, 1, 0, 0, 1, 2, 2)",16.6931848316,960914.933333
12654,"(1, 2, 2, 1, 0, 0, 2, 0, 0)",18.6687881199,916285.3
12655,"(1, 2, 2, 1, 0, 0, 2, 0, 1)",18.0588703262,925475.433333
12656,"(1, 2, 2, 1, 0, 0, 2, 0, 2)",17.8599840891,942777.066667
12657,"(1, 2, 2, 1, 0, 0, 2, 1, 0)",16.6401485017,906871.466667
12658,"(1, 2, 2, 1, 0, 0, 2, 1, 1)",16.030230708,916061.6
12659,"(1, 2, 2, 1, 0, 0, 2, 1, 2)",15.831344471,933363.233333
12660,"(1, 2, 2, 1, 0, 0, 2, 2, 0)",16.2291169451,935809.633333
12661,"(1, 2, 2, 1, 0, 0, 2, 2, 1)",15.6191991514,944999.766667
12662,"(1, 2, 2, 1, 0, 0, 2, 2, 2)",15.4203129143,962301.4
12663,"(1, 2, 2, 1, 0, 1, 0, 0, 0)",21.400159109,953538.966667
